residue,count,avg_steps,avg_v2,avg_log_drift,avg_odd_mult,theoretical_drift
1717,12207,107.4622,2.1601,-0.3987,0.9314,-0.2877
1719,12207,122.7435,2.0494,-0.3219,0.9697,-0.2877
1721,12207,115.2330,2.0976,-0.3553,0.9400,-0.2877
1723,12207,115.2330,2.0976,-0.3553,0.9641,-0.2877
1725,12207,114.7499,2.0981,-0.3557,0.9536,-0.2877
1727,12207,130.3179,2.0105,-0.2950,0.9964,-0.2877
1729,12207,107.4622,2.1601,-0.3987,0.9114,-0.2877
1731,12207,129.8645,2.0109,-0.2952,0.9993,-0.2877
1733,12207,99.4925,2.2381,-0.4527,0.8980,-0.2877
1735,12207,107.4622,2.1601,-0.3987,0.9542,-0.2877
1737,12207,115.2930,2.0979,-0.3555,0.9659,-0.2877
1739,12207,122.3020,2.0528,-0.3243,0.9794,-0.2877
1741,12207,99.4925,2.2381,-0.4527,0.9006,-0.2877
1743,12207,137.9319,1.9769,-0.2716,1.0149,-0.2877
1745,12207,122.8917,2.0494,-0.3219,0.9645,-0.2877
1747,12207,122.8917,2.0494,-0.3219,0.9825,-0.2877
1749,12207,106.7030,2.1628,-0.4006,0.9581,-0.2877
1751,12207,107.4833,2.1584,-0.3975,0.9595,-0.2877
1753,12207,114.8172,2.0996,-0.3567,0.9593,-0.2877
1755,12207,122.5751,2.0490,-0.3217,0.9795,-0.2877
1757,12207,114.8172,2.0996,-0.3567,0.9493,-0.2877
1759,12207,122.3876,2.0523,-0.3239,0.9756,-0.2877
1761,12207,129.4474,2.0137,-0.2972,0.9881,-0.2877
1763,12207,106.7030,2.1628,-0.4006,0.9757,-0.2877
1765,12207,99.4925,2.2381,-0.4527,0.9195,-0.2877
1767,12207,137.6522,1.9769,-0.2717,1.0043,-0.2877
1769,12207,130.6252,2.0067,-0.2923,0.9841,-0.2877
1771,12207,122.9005,2.0492,-0.3218,0.9752,-0.2877
1773,12207,114.8045,2.1007,-0.3575,0.9411,-0.2877
1775,12207,130.2924,2.0104,-0.2949,1.0070,-0.2877
1777,12207,106.7030,2.1628,-0.4006,0.9329,-0.2877
1779,12207,130.0822,2.0116,-0.2957,0.9887,-0.2877
1781,12207,114.8370,2.1007,-0.3575,0.9651,-0.2877
1783,12207,129.9774,2.0103,-0.2948,0.9893,-0.2877
1785,12207,107.0617,2.1613,-0.3995,0.9536,-0.2877
1787,12207,122.3023,2.0518,-0.3236,0.9835,-0.2877
1789,12207,138.1295,1.9759,-0.2710,1.0108,-0.2877
1791,12207,145.3588,1.9489,-0.2522,1.0269,-0.2877
1793,12207,106.7030,2.1628,-0.4006,0.9239,-0.2877
1795,12207,122.3113,2.0515,-0.3234,0.9745,-0.2877
1797,12207,114.2897,2.1037,-0.3595,0.9524,-0.2877
1799,12207,122.3113,2.0515,-0.3234,0.9709,-0.2877
1801,12207,137.8199,1.9765,-0.2714,1.0044,-0.2877
1803,12207,121.9517,2.0533,-0.3247,0.9628,-0.2877
1805,12207,122.6093,2.0512,-0.3232,0.9818,-0.2877
1807,12207,114.2897,2.1037,-0.3595,0.9891,-0.2877
1809,12207,122.6093,2.0512,-0.3232,0.9710,-0.2877
1811,12207,129.5702,2.0128,-0.2965,0.9883,-0.2877
1813,12207,84.3054,2.4911,-0.6281,0.8721,-0.2877
1815,12207,130.5731,2.0102,-0.2948,1.0109,-0.2877
1817,12207,137.9980,1.9782,-0.2726,1.0103,-0.2877
1819,12207,152.9141,1.9241,-0.2351,1.0386,-0.2877
1821,12207,114.5959,2.1010,-0.3577,0.9389,-0.2877
1823,12207,122.3699,2.0511,-0.3231,0.9790,-0.2877
1825,12207,114.8920,2.0997,-0.3568,0.9452,-0.2877
1827,12207,107.5482,2.1558,-0.3957,0.9328,-0.2877
1829,12207,107.5482,2.1558,-0.3957,0.9395,-0.2877
1831,12207,129.5362,2.0133,-0.2969,0.9885,-0.2877
1833,12207,122.6019,2.0499,-0.3222,0.9876,-0.2877
1835,12207,107.5482,2.1558,-0.3957,0.9310,-0.2877
1837,12207,107.3958,2.1571,-0.3966,0.9193,-0.2877
1839,12207,122.3750,2.0514,-0.3233,0.9746,-0.2877
1841,12207,107.3958,2.1571,-0.3966,0.9326,-0.2877
1843,12207,107.3958,2.1571,-0.3966,0.9282,-0.2877
1845,12207,99.6439,2.2388,-0.4532,0.8979,-0.2877
1847,12207,115.1633,2.0968,-0.3548,0.9790,-0.2877
1849,12207,122.8089,2.0494,-0.3219,0.9649,-0.2877
1851,12207,107.3958,2.1571,-0.3966,0.9445,-0.2877
1853,12207,122.1701,2.0511,-0.3231,0.9708,-0.2877
1855,12207,122.3008,2.0511,-0.3231,0.9908,-0.2877
1857,12207,99.6439,2.2388,-0.4532,0.9068,-0.2877
1859,12207,115.1824,2.0959,-0.3542,0.9550,-0.2877
1861,12207,99.6439,2.2388,-0.4532,0.9111,-0.2877
1863,12207,130.2409,2.0091,-0.2940,0.9898,-0.2877
1865,12207,122.7396,2.0491,-0.3217,0.9720,-0.2877
1867,12207,99.6439,2.2388,-0.4532,0.9187,-0.2877
1869,12207,115.2325,2.0982,-0.3558,0.9476,-0.2877
1871,12207,122.6661,2.0487,-0.3214,0.9699,-0.2877
1873,12207,115.2325,2.0982,-0.3558,0.9638,-0.2877
1875,12207,130.6770,2.0088,-0.2938,0.9946,-0.2877
1877,12207,91.8983,2.3409,-0.5240,0.9218,-0.2877
1879,12207,115.5183,2.0971,-0.3550,0.9627,-0.2877
1881,12207,107.5106,2.1582,-0.3973,0.9252,-0.2877
1883,12207,129.3572,2.0130,-0.2967,0.9869,-0.2877
1885,12207,114.9291,2.0986,-0.3560,0.9598,-0.2877
1887,12207,107.5106,2.1582,-0.3973,0.9894,-0.2877
1889,12207,122.2346,2.0516,-0.3234,0.9716,-0.2877
1891,12207,99.6690,2.2384,-0.4529,0.9250,-0.2877
1893,12207,99.6690,2.2384,-0.4529,0.9250,-0.2877
1895,12207,144.6285,1.9507,-0.2535,1.0260,-0.2877
1897,12207,115.0636,2.0997,-0.3568,0.9619,-0.2877
1899,12207,123.1545,2.0486,-0.3213,0.9754,-0.2877
1901,12207,107.3077,2.1589,-0.3979,0.9462,-0.2877
1903,12207,137.4990,1.9767,-0.2715,1.0105,-0.2877
1905,12207,99.6690,2.2384,-0.4529,0.9209,-0.2877
1907,12207,114.8534,2.0988,-0.3562,0.9537,-0.2877
1909,12207,99.6690,2.2384,-0.4529,0.9121,-0.2877
1911,12207,114.8534,2.0988,-0.3562,0.9498,-0.2877
1913,12207,130.4338,2.0097,-0.2944,0.9897,-0.2877
1915,12207,130.3699,2.0099,-0.2945,0.9831,-0.2877
1917,12207,129.6001,2.0125,-0.2963,0.9950,-0.2877
1919,12207,137.8842,1.9769,-0.2717,1.0105,-0.2877
1921,12207,122.6866,2.0506,-0.3228,0.9567,-0.2877
1923,12207,114.8894,2.0990,-0.3563,0.9535,-0.2877
1925,12207,114.8894,2.0990,-0.3563,0.9620,-0.2877
1927,12207,114.8894,2.0990,-0.3563,0.9594,-0.2877
1929,12207,122.2981,2.0516,-0.3234,0.9715,-0.2877
1931,12207,130.1617,2.0114,-0.2956,0.9887,-0.2877
1933,12207,91.8983,2.3409,-0.5240,0.8871,-0.2877
1935,12207,130.2595,2.0093,-0.2941,0.9996,-0.2877
1937,12207,114.9427,2.0983,-0.3558,0.9399,-0.2877
1939,12207,114.9427,2.0983,-0.3558,0.9597,-0.2877
1941,12207,114.9872,2.0988,-0.3562,0.9749,-0.2877
1943,12207,107.7432,2.1560,-0.3958,0.9517,-0.2877
1945,12207,107.7432,2.1560,-0.3958,0.9351,-0.2877
1947,12207,130.3887,2.0098,-0.2945,0.9996,-0.2877
1949,12207,122.6790,2.0507,-0.3228,0.9713,-0.2877
1951,12207,130.2073,2.0104,-0.2949,0.9938,-0.2877
1953,12207,107.7432,2.1560,-0.3958,0.9383,-0.2877
1955,12207,114.9872,2.0988,-0.3562,0.9679,-0.2877
1957,12207,122.1330,2.0529,-0.3244,0.9795,-0.2877
1959,12207,138.1003,1.9758,-0.2709,1.0048,-0.2877
1961,12207,145.0729,1.9489,-0.2523,1.0225,-0.2877
1963,12207,130.7130,2.0083,-0.2934,0.9834,-0.2877
1965,12207,130.5154,2.0101,-0.2947,0.9895,-0.2877
1967,12207,122.4426,2.0522,-0.3239,0.9873,-0.2877
1969,12207,91.8983,2.3409,-0.5240,0.8901,-0.2877
1971,12207,91.8983,2.3409,-0.5240,0.9188,-0.2877
1973,12207,106.9964,2.1627,-0.4005,0.9302,-0.2877
1975,12207,114.9622,2.0978,-0.3555,0.9595,-0.2877
1977,12207,114.6889,2.0983,-0.3558,0.9457,-0.2877
1979,12207,114.6889,2.0983,-0.3558,0.9537,-0.2877
1981,12207,129.7500,2.0114,-0.2956,0.9890,-0.2877
1983,12207,129.5131,2.0133,-0.2969,1.0064,-0.2877
1985,12207,106.9964,2.1627,-0.4005,0.9284,-0.2877
1987,12207,122.6543,2.0492,-0.3218,0.9804,-0.2877
1989,12207,99.6141,2.2368,-0.4518,0.9134,-0.2877
1991,12207,122.3345,2.0520,-0.3237,0.9715,-0.2877
1993,12207,122.5480,2.0480,-0.3209,0.9813,-0.2877
1995,12207,106.7782,2.1636,-0.4011,0.9300,-0.2877
1997,12207,106.7782,2.1636,-0.4011,0.9219,-0.2877
1999,12207,114.7471,2.1001,-0.3571,0.9782,-0.2877
2001,12207,106.7782,2.1636,-0.4011,0.9219,-0.2877
2003,12207,138.2340,1.9755,-0.2707,1.0111,-0.2877
2005,12207,107.3684,2.1589,-0.3979,0.9656,-0.2877
2007,12207,122.0641,2.0530,-0.3244,0.9892,-0.2877
2009,12207,99.6141,2.2368,-0.4518,0.9267,-0.2877
2011,12207,122.8417,2.0500,-0.3223,0.9806,-0.2877
2013,12207,122.4203,2.0507,-0.3228,0.9711,-0.2877
2015,12207,130.6623,2.0088,-0.2937,0.9964,-0.2877
2017,12207,130.0603,2.0106,-0.2950,0.9875,-0.2877
2019,12207,107.3684,2.1589,-0.3979,0.9656,-0.2877
2021,12207,114.4003,2.1031,-0.3591,0.9498,-0.2877
2023,12207,122.1715,2.0522,-0.3239,0.9790,-0.2877
2025,12207,137.1157,1.9794,-0.2734,1.0035,-0.2877
2027,12207,130.4318,2.0101,-0.2947,0.9874,-0.2877
2029,12207,114.5754,2.1028,-0.3589,0.9492,-0.2877
2031,12207,121.9673,2.0538,-0.3249,0.9965,-0.2877
2033,12207,115.2601,2.0962,-0.3544,0.9662,-0.2877
2035,12207,130.0075,2.0108,-0.2951,0.9891,-0.2877
2037,12207,122.8439,2.0484,-0.3212,0.9931,-0.2877
2039,12207,121.9918,2.0532,-0.3246,0.9680,-0.2877
2041,12207,122.2344,2.0525,-0.3241,0.9710,-0.2877
2043,12207,137.2945,1.9789,-0.2730,1.0038,-0.2877
2045,12207,137.9871,1.9770,-0.2718,1.0144,-0.2877
2047,12207,153.2467,1.9233,-0.2345,1.0427,-0.2877
2049,12207,122.4350,2.0495,-0.3220,0.9572,-0.2877
2051,12207,107.2296,2.1597,-0.3984,0.9279,-0.2877
2053,12207,114.8772,2.0969,-0.3548,0.9461,-0.2877
2055,12207,107.2296,2.1597,-0.3984,0.9459,-0.2877
2057,12207,122.4647,2.0496,-0.3221,0.9641,-0.2877
2059,12207,114.8772,2.0969,-0.3548,0.9540,-0.2877
2061,12207,99.2317,2.2403,-0.4543,0.8933,-0.2877
2063,12207,114.8772,2.0969,-0.3548,0.9679,-0.2877
2065,12207,99.2317,2.2403,-0.4543,0.8933,-0.2877
2067,12207,122.4757,2.0502,-0.3225,0.9714,-0.2877
2069,12207,107.6529,2.1564,-0.3961,0.9426,-0.2877
2071,12207,99.2317,2.2403,-0.4543,0.9367,-0.2877
2073,12207,122.7288,2.0492,-0.3218,0.9646,-0.2877
2075,12207,130.4693,2.0080,-0.2932,0.9971,-0.2877
2077,12207,114.7049,2.0975,-0.3552,0.9418,-0.2877
2079,12207,129.6582,2.0132,-0.2969,0.9956,-0.2877
2081,12207,114.7049,2.0975,-0.3552,0.9503,-0.2877
2083,12207,107.6529,2.1564,-0.3961,0.9481,-0.2877
2085,12207,106.9605,2.1629,-0.4006,0.9416,-0.2877
2087,12207,129.8617,2.0122,-0.2962,0.9989,-0.2877
2089,12207,129.8424,2.0117,-0.2958,0.9870,-0.2877
2091,12207,114.6043,2.1017,-0.3581,0.9506,-0.2877
2093,12207,107.6529,2.1564,-0.3961,0.9149,-0.2877
2095,12207,130.0404,2.0097,-0.2944,0.9878,-0.2877
2097,12207,122.7968,2.0473,-0.3205,0.9762,-0.2877
2099,12207,122.7968,2.0473,-0.3205,0.9726,-0.2877
2101,12207,92.1262,2.3422,-0.5249,0.8757,-0.2877
2103,12207,138.0502,1.9754,-0.2706,1.0111,-0.2877
2105,12207,107.6529,2.1564,-0.3961,0.9380,-0.2877
2107,12207,122.3955,2.0504,-0.3226,0.9753,-0.2877
2109,12207,115.7166,2.0936,-0.3526,0.9690,-0.2877
2111,12207,137.5526,1.9772,-0.2719,1.0195,-0.2877
2113,12207,122.8360,2.0492,-0.3218,0.9750,-0.2877
2115,12207,122.8360,2.0492,-0.3218,0.9822,-0.2877
2117,12207,92.1262,2.3422,-0.5249,0.8790,-0.2877
2119,12207,129.6575,2.0138,-0.2973,0.9863,-0.2877
2121,12207,137.8413,1.9772,-0.2719,1.0105,-0.2877
2123,12207,92.1262,2.3422,-0.5249,0.9302,-0.2877
2125,12207,115.0507,2.0974,-0.3552,0.9419,-0.2877
2127,12207,114.9042,2.0994,-0.3566,0.9587,-0.2877
2129,12207,115.0507,2.0974,-0.3552,0.9538,-0.2877
2131,12207,122.5969,2.0506,-0.3227,0.9789,-0.2877
2133,12207,100.2142,2.2332,-0.4493,0.9402,-0.2877
2135,12207,107.1057,2.1615,-0.3996,0.9369,-0.2877
2137,12207,107.1057,2.1615,-0.3996,0.9418,-0.2877
2139,12207,145.3047,1.9480,-0.2516,1.0231,-0.2877
2141,12207,107.2537,2.1600,-0.3986,0.9339,-0.2877
2143,12207,122.3360,2.0522,-0.3238,0.9895,-0.2877
2145,12207,122.0543,2.0538,-0.3250,0.9686,-0.2877
2147,12207,107.2537,2.1600,-0.3986,0.9602,-0.2877
2149,12207,107.2537,2.1600,-0.3986,0.9368,-0.2877
2151,12207,137.6018,1.9770,-0.2717,1.0046,-0.2877
2153,12207,122.6831,2.0513,-0.3232,0.9714,-0.2877
2155,12207,138.2906,1.9763,-0.2713,1.0050,-0.2877
2157,12207,122.2138,2.0511,-0.3231,0.9783,-0.2877
2159,12207,137.2446,1.9788,-0.2730,1.0081,-0.2877
2161,12207,100.2142,2.2332,-0.4493,0.9402,-0.2877
2163,12207,114.4365,2.1032,-0.3592,0.9404,-0.2877
2165,12207,99.7700,2.2360,-0.4513,0.9191,-0.2877
2167,12207,122.0454,2.0517,-0.3235,0.9820,-0.2877
2169,12207,130.0292,2.0107,-0.2951,0.9869,-0.2877
2171,12207,129.6804,2.0121,-0.2961,0.9888,-0.2877
2173,12207,122.2370,2.0527,-0.3242,0.9684,-0.2877
2175,12207,137.5856,1.9799,-0.2738,1.0097,-0.2877
2177,12207,115.7121,2.0934,-0.3524,0.9577,-0.2877
2179,12207,107.4704,2.1591,-0.3980,0.9385,-0.2877
2181,12207,107.4704,2.1591,-0.3980,0.9252,-0.2877
2183,12207,115.0286,2.0978,-0.3555,0.9628,-0.2877
2185,12207,130.4120,2.0094,-0.2942,0.9971,-0.2877
2187,12207,129.7647,2.0119,-0.2959,0.9891,-0.2877
2189,12207,100.2142,2.2332,-0.4493,0.9022,-0.2877
2191,12207,122.6369,2.0494,-0.3219,0.9809,-0.2877
2193,12207,122.5998,2.0492,-0.3218,0.9702,-0.2877
2195,12207,122.5998,2.0492,-0.3218,0.9774,-0.2877
2197,12207,114.3946,2.1021,-0.3584,0.9740,-0.2877
2199,12207,100.2142,2.2332,-0.4493,0.9602,-0.2877
2201,12207,123.2463,2.0482,-0.3211,0.9655,-0.2877
2203,12207,122.4755,2.0509,-0.3230,0.9839,-0.2877
2205,12207,106.8157,2.1635,-0.4010,0.9451,-0.2877
2207,12207,152.9246,1.9248,-0.2356,1.0386,-0.2877
2209,12207,122.9804,2.0473,-0.3205,0.9729,-0.2877
2211,12207,114.3946,2.1021,-0.3584,0.9670,-0.2877
2213,12207,130.1228,2.0110,-0.2953,0.9992,-0.2877
2215,12207,137.2712,1.9777,-0.2723,1.0081,-0.2877
2217,12207,145.7323,1.9473,-0.2511,1.0233,-0.2877
2219,12207,122.4210,2.0521,-0.3238,0.9636,-0.2877
2221,12207,100.2142,2.2332,-0.4493,0.9059,-0.2877
2223,12207,138.3228,1.9756,-0.2708,1.0110,-0.2877
2225,12207,114.8834,2.0985,-0.3560,0.9460,-0.2877
2227,12207,114.8834,2.0985,-0.3560,0.9539,-0.2877
2229,12207,107.7420,2.1575,-0.3968,0.9344,-0.2877
2231,12207,129.5943,2.0121,-0.2960,0.9934,-0.2877
2233,12207,114.8834,2.0985,-0.3560,0.9505,-0.2877
2235,12207,130.1765,2.0111,-0.2954,0.9893,-0.2877
2237,12207,129.5763,2.0116,-0.2957,0.9889,-0.2877
2239,12207,122.1742,2.0515,-0.3234,0.9972,-0.2877
2241,12207,115.0097,2.0979,-0.3555,0.9405,-0.2877
2243,12207,115.0097,2.0979,-0.3555,0.9603,-0.2877
2245,12207,115.0387,2.0999,-0.3570,0.9651,-0.2877
2247,12207,122.4332,2.0504,-0.3226,0.9693,-0.2877
2249,12207,107.7420,2.1575,-0.3968,0.9593,-0.2877
2251,12207,122.4674,2.0518,-0.3236,0.9747,-0.2877
2253,12207,115.0387,2.0999,-0.3570,0.9492,-0.2877
2255,12207,137.9558,1.9767,-0.2715,1.0105,-0.2877
2257,12207,122.2856,2.0516,-0.3235,0.9637,-0.2877
2259,12207,122.2856,2.0516,-0.3235,0.9709,-0.2877
2261,12207,84.5421,2.4852,-0.6240,0.8733,-0.2877
2263,12207,122.3478,2.0512,-0.3231,0.9795,-0.2877
2265,12207,122.3241,2.0511,-0.3231,0.9873,-0.2877
2267,12207,130.1824,2.0115,-0.2956,0.9892,-0.2877
2269,12207,130.0949,2.0097,-0.2944,0.9963,-0.2877
2271,12207,130.2443,2.0107,-0.2951,0.9941,-0.2877
2273,12207,145.7628,1.9470,-0.2509,1.0235,-0.2877
2275,12207,84.5421,2.4852,-0.6240,0.9264,-0.2877
2277,12207,115.4231,2.0953,-0.3538,0.9469,-0.2877
2279,12207,130.1855,2.0104,-0.2949,0.9895,-0.2877
2281,12207,122.6410,2.0498,-0.3222,0.9694,-0.2877
2283,12207,122.7619,2.0483,-0.3212,0.9722,-0.2877
2285,12207,107.5431,2.1580,-0.3972,0.9253,-0.2877
2287,12207,145.6027,1.9472,-0.2511,1.0230,-0.2877
2289,12207,107.4735,2.1603,-0.3988,0.9246,-0.2877
2291,12207,122.2501,2.0522,-0.3238,0.9689,-0.2877
2293,12207,107.4735,2.1603,-0.3988,0.9469,-0.2877
2295,12207,114.6543,2.1010,-0.3577,0.9467,-0.2877
2297,12207,122.8312,2.0495,-0.3220,0.9699,-0.2877
2299,12207,137.8762,1.9764,-0.2714,1.0092,-0.2877
2301,12207,115.3428,2.0955,-0.3539,0.9790,-0.2877
2303,12207,138.0951,1.9761,-0.2711,1.0199,-0.2877
2305,12207,107.4735,2.1603,-0.3988,0.9142,-0.2877
2307,12207,122.5057,2.0493,-0.3219,0.9750,-0.2877
2309,12207,99.7984,2.2370,-0.4520,0.8954,-0.2877
2311,12207,122.5057,2.0493,-0.3219,0.9790,-0.2877
2313,12207,115.0251,2.0984,-0.3559,0.9554,-0.2877
2315,12207,115.2834,2.0989,-0.3562,0.9420,-0.2877
2317,12207,99.7984,2.2370,-0.4520,0.9111,-0.2877
2319,12207,122.6164,2.0516,-0.3235,1.0009,-0.2877
2321,12207,99.7984,2.2370,-0.4520,0.8959,-0.2877
2323,12207,137.6772,1.9772,-0.2719,1.0103,-0.2877
2325,12207,99.8299,2.2346,-0.4503,0.9104,-0.2877
2327,12207,115.3779,2.0977,-0.3554,0.9656,-0.2877
2329,12207,115.3779,2.0977,-0.3554,0.9639,-0.2877
2331,12207,130.0296,2.0103,-0.2948,1.0077,-0.2877
2333,12207,115.2625,2.0977,-0.3554,0.9504,-0.2877
2335,12207,130.5471,2.0080,-0.2932,0.9999,-0.2877
2337,12207,107.3156,2.1591,-0.3980,0.9311,-0.2877
2339,12207,114.5539,2.0991,-0.3564,0.9651,-0.2877
2341,12207,114.5539,2.0991,-0.3564,0.9591,-0.2877
2343,12207,122.7772,2.0504,-0.3226,0.9692,-0.2877
2345,12207,122.3855,2.0525,-0.3241,0.9784,-0.2877
2347,12207,121.9608,2.0523,-0.3240,0.9689,-0.2877
2349,12207,99.8299,2.2346,-0.4503,0.9104,-0.2877
2351,12207,122.1950,2.0505,-0.3227,0.9717,-0.2877
2353,12207,107.2054,2.1602,-0.3987,0.9274,-0.2877
2355,12207,107.2054,2.1602,-0.3987,0.9229,-0.2877
2357,12207,99.8299,2.2346,-0.4503,0.9126,-0.2877
2359,12207,130.1901,2.0093,-0.2941,0.9895,-0.2877
2361,12207,122.0903,2.0518,-0.3236,0.9713,-0.2877
2363,12207,114.8203,2.1017,-0.3582,0.9739,-0.2877
2365,12207,114.8203,2.1017,-0.3582,0.9489,-0.2877
2367,12207,137.9624,1.9756,-0.2708,1.0147,-0.2877
2369,12207,99.8299,2.2346,-0.4503,0.9025,-0.2877
2371,12207,130.4530,2.0097,-0.2944,0.9995,-0.2877
2373,12207,114.4112,2.1006,-0.3574,0.9527,-0.2877
2375,12207,145.4769,1.9475,-0.2513,1.0231,-0.2877
2377,12207,121.9249,2.0525,-0.3241,0.9634,-0.2877
2379,12207,114.4112,2.1006,-0.3574,0.9587,-0.2877
2381,12207,114.4112,2.1006,-0.3574,0.9573,-0.2877
2383,12207,129.9479,2.0112,-0.2955,0.9937,-0.2877
2385,12207,130.4457,2.0095,-0.2943,0.9895,-0.2877
2387,12207,130.4457,2.0095,-0.2943,1.0030,-0.2877
2389,12207,92.1631,2.3406,-0.5238,0.9368,-0.2877
2391,12207,106.8455,2.1601,-0.3987,0.9423,-0.2877
2393,12207,114.6272,2.0989,-0.3562,0.9507,-0.2877
2395,12207,122.7092,2.0502,-0.3225,0.9745,-0.2877
2397,12207,107.0771,2.1610,-0.3993,0.9264,-0.2877
2399,12207,122.6777,2.0504,-0.3226,0.9921,-0.2877
2401,12207,129.8919,2.0110,-0.2953,0.9821,-0.2877
2403,12207,114.9241,2.0986,-0.3560,0.9745,-0.2877
2405,12207,114.9241,2.0986,-0.3560,0.9655,-0.2877
2407,12207,138.0279,1.9764,-0.2713,1.0105,-0.2877
2409,12207,107.0771,2.1610,-0.3993,0.9708,-0.2877
2411,12207,122.4274,2.0510,-0.3230,0.9640,-0.2877
2413,12207,122.1294,2.0528,-0.3243,0.9678,-0.2877
2415,12207,114.1908,2.1038,-0.3596,0.9840,-0.2877
2417,12207,92.1061,2.3411,-0.5241,0.8886,-0.2877
2419,12207,122.6631,2.0498,-0.3222,0.9715,-0.2877
2421,12207,92.1061,2.3411,-0.5241,0.9108,-0.2877
2423,12207,130.2580,2.0103,-0.2948,0.9959,-0.2877
2425,12207,145.3677,1.9480,-0.2516,1.0228,-0.2877
2427,12207,122.8149,2.0497,-0.3221,0.9621,-0.2877
2429,12207,115.3464,2.0980,-0.3556,0.9596,-0.2877
2431,12207,130.5287,2.0096,-0.2943,1.0106,-0.2877
2433,12207,114.8090,2.1000,-0.3570,0.9453,-0.2877
2435,12207,108.3257,2.1523,-0.3932,0.9272,-0.2877
2437,12207,108.3257,2.1523,-0.3932,0.9451,-0.2877
2439,12207,108.3257,2.1523,-0.3932,0.9503,-0.2877
2441,12207,129.6352,2.0128,-0.2965,0.9881,-0.2877
2443,12207,122.1897,2.0511,-0.3231,0.9693,-0.2877
2445,12207,99.7457,2.2377,-0.4524,0.9172,-0.2877
2447,12207,115.7728,2.0930,-0.3522,0.9615,-0.2877
2449,12207,107.9964,2.1549,-0.3950,0.9200,-0.2877
2451,12207,107.9964,2.1549,-0.3950,0.9520,-0.2877
2453,12207,99.7457,2.2377,-0.4524,0.9172,-0.2877
2455,12207,107.9964,2.1549,-0.3950,0.9616,-0.2877
2457,12207,107.9964,2.1549,-0.3950,0.9252,-0.2877
2459,12207,138.1430,1.9759,-0.2709,1.0107,-0.2877
2461,12207,123.0733,2.0471,-0.3203,0.9802,-0.2877
2463,12207,131.1095,2.0065,-0.2922,0.9975,-0.2877
2465,12207,123.0972,2.0482,-0.3211,0.9630,-0.2877
2467,12207,122.8154,2.0489,-0.3216,0.9878,-0.2877
2469,12207,122.8154,2.0489,-0.3216,0.9824,-0.2877
2471,12207,115.5888,2.0954,-0.3538,0.9715,-0.2877
2473,12207,130.0400,2.0119,-0.2959,0.9937,-0.2877
2475,12207,137.2780,1.9789,-0.2731,1.0037,-0.2877
2477,12207,115.1039,2.0983,-0.3558,0.9402,-0.2877
2479,12207,122.4724,2.0511,-0.3231,0.9752,-0.2877
2481,12207,107.3043,2.1612,-0.3994,0.9244,-0.2877
2483,12207,107.3043,2.1612,-0.3994,0.9400,-0.2877
2485,12207,114.6770,2.1006,-0.3574,0.9651,-0.2877
2487,12207,115.2488,2.0983,-0.3558,0.9586,-0.2877
2489,12207,107.3043,2.1612,-0.3994,0.9311,-0.2877
2491,12207,130.3803,2.0095,-0.2943,0.9896,-0.2877
2493,12207,122.6672,2.0494,-0.3219,0.9699,-0.2877
2495,12207,145.4625,1.9481,-0.2517,1.0229,-0.2877
2497,12207,122.1063,2.0527,-0.3242,0.9687,-0.2877
2499,12207,129.4965,2.0137,-0.2972,1.0031,-0.2877
2501,12207,92.1631,2.3406,-0.5238,0.8964,-0.2877
2503,12207,129.8129,2.0120,-0.2960,0.9821,-0.2877
2505,12207,122.9486,2.0487,-0.3214,0.9756,-0.2877
2507,12207,107.3777,2.1608,-0.3991,0.9274,-0.2877
2509,12207,114.8425,2.1007,-0.3575,0.9412,-0.2877
2511,12207,130.1430,2.0101,-0.2947,0.9901,-0.2877
2513,12207,114.8425,2.1007,-0.3575,0.9532,-0.2877
2515,12207,114.9178,2.0999,-0.3569,0.9631,-0.2877
2517,12207,106.5382,2.1650,-0.4020,0.9575,-0.2877
2519,12207,129.9890,2.0106,-0.2950,0.9990,-0.2877
2521,12207,98.9283,2.2447,-0.4573,0.9188,-0.2877
2523,12207,122.4093,2.0516,-0.3234,0.9870,-0.2877
2525,12207,98.9283,2.2447,-0.4573,0.9126,-0.2877
2527,12207,146.1335,1.9471,-0.2510,1.0290,-0.2877
2529,12207,122.6041,2.0504,-0.3226,0.9749,-0.2877
2531,12207,106.5382,2.1650,-0.4020,0.9575,-0.2877
2533,12207,114.7231,2.1001,-0.3571,0.9617,-0.2877
2535,12207,130.4438,2.0093,-0.2941,0.9942,-0.2877
2537,12207,129.9364,2.0118,-0.2959,0.9884,-0.2877
2539,12207,130.0045,2.0113,-0.2955,0.9959,-0.2877
2541,12207,106.6770,2.1644,-0.4017,0.9280,-0.2877
2543,12207,138.0904,1.9747,-0.2702,1.0091,-0.2877
2545,12207,106.5382,2.1650,-0.4020,0.9322,-0.2877
2547,12207,114.8364,2.0996,-0.3567,0.9470,-0.2877
2549,12207,122.6730,2.0514,-0.3233,0.9875,-0.2877
2551,12207,130.0168,2.0101,-0.2947,0.9936,-0.2877
2553,12207,129.6363,2.0121,-0.2961,0.9821,-0.2877
2555,12207,114.6707,2.1014,-0.3580,0.9694,-0.2877
2557,12207,138.5389,1.9744,-0.2700,1.0114,-0.2877
2559,12207,153.2195,1.9226,-0.2340,1.0391,-0.2877
